ean,dan,name,brand,category,price,dm_url,flag_fragrance_free,flag_nc,flag_cf,dm_fragranceFree,dm_oilFree,dm_naturalCosmetics,dm_vegan,highlights,description,queries,source,checked_at
8436585433261,2007226,"Anti Pickel Gesichtscreme Zitcontrol LSF 50, 40 ml",Acnemy,Anti Pickel & Mitesser > Tagescreme > Gesichtspflege,"18,95 €",https://www.dm.de/applink/p/d/2007226/acnemy-anti-pickel-gesichtscreme-zitcontrol-lsf-50?appPageType=productdetails&appProductId=2007226&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"Effektiver UVA/UVB-Schutz mit LSF 50, Unterstützt die Vorbeugung von Pickeln, Leichte, schnell einziehende Formel, Mit S","Die Acnemy Zitcontrol Tagescreme LSF 50 bietet nicht nur umfassenden Schutz vor schädlichen Sonnenstrahlen, sondern auch eine gezielte Pflege für zu A",Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
5709455010491,1672587,"Anti Pickel Serum Niacinamide, 30 ml",Australian BodyCare,Serum & Kur > Gesichtspflege,"9,95 €",https://www.dm.de/applink/p/d/1672587/australian-bodycare-anti-pickel-serum-niacinamide?appPageType=productdetails&appProductId=1672587&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Gesichtsserum mit Niacinamiden 10 % & Teebaumöl, Für Mitesser, Pickel, unreine & fettige Haut, Für tägliche Anwendung mi","Das Serum Blemish Tea Tree Oil von Australian BodyCare mit Teebaumöl, Niacinamiden und Zink pflegt und nährt die Haut. Das Serum wird speziell bei Hau",Niacinamid Serum,dm-mcp-searchProducts,2026-09-04
4066447374537,1614611,"Abschminktücher Pflegend 3in1, 25 St",Balea,Abschminkprodukte > Gesichtsreinigung,"0,85 €",https://www.dm.de/applink/p/d/1614611/balea-abschminktuecher-pflegend-3in1?appPageType=productdetails&appProductId=1614611&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Milde Reinigung für ein zartes Hautgefühl, Mit Vitamin E, Provitamin B5 und Mandelöl, Parfumfrei, Für trockene und sensi",Balea pflegende Reinigungstücher sind speziell für die schnelle und optimale Reinigung des Gesichts und der sensiblen Augenpartie geeignet. Verschmutz,Gesichtsreinigung ohne Duftstoffe,dm-mcp-searchProducts,2026-09-04
4070765000856,1708625,"Anti-Pickel 24h Pflege hautrein, 50 ml",Balea,Tagescreme > Gesichtspflege,"1,95 €",https://www.dm.de/applink/p/d/1708625/balea-anti-pickel-24h-pflege-hautrein?appPageType=productdetails&appProductId=1708625&wt_mc=dm-mcp,yes,no,no,True,False,False,False,"Gesichtspflege für unreine Haut, Mit Salizylsäure und Zink, Wirkt Hautunreinheiten entgegen und kann deren Neubildung vo","Die Balea Hautrein Anti-Pickel 24h Pflege ist eine Spezialpflege, die gezielt auf die Bedürfnisse von zu Unreinheiten neigender Haut abgestimmt ist. I",Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
4066447882629,3116014,"Cleansing Jelly BE YOU, 150 ml",Balea,Gesichtsreinigung,"2,75 €",https://www.dm.de/applink/p/d/3116014/balea-cleansing-jelly-be-you?appPageType=productdetails&appProductId=3116014&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Sanftes Reinigungsgel für das Gesicht, Entfernt sanft Schmutz Make-up und LSF, Mit Tonerde Kokoswasser und Milchsäure (A","Das Be You Cleansing Jelly von Balea reinigt die Haut sanft und dennoch gründlich. Die Formulierung entfernt zuverlässig Verschmutzungen, Make-up und ",Gesichtsreinigung ohne Duftstoffe,dm-mcp-searchProducts,2026-09-04
4066447985290,1690679,"Dunkle Flecken Aufheller Vitamin C, 50 ml",Balea,Tagescreme > Gesichtspflege,"3,95 €",https://www.dm.de/applink/p/d/1690679/balea-dunkle-flecken-aufheller-vitamin-c?appPageType=productdetails&appProductId=1690679&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Für ein ebenmäßiges und strahlendes Hautbild, Mit Vitamin C und Niacinamiden, Kann Pigmentflecken und Hautverfärbungen m",Der Balea Fleckenaufheller Vitamin C wurde für ein ebenmäßigeres Hautbild entwickelt. Dank der wirksamen Formulierung mit Vitamin C und Niacinamiden k,Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4070765029529,3148608,"Gesichtscreme Beauty Expert NMF Base, 125 ml",Balea,Tagescreme > Gesichtspflege,"6,95 €",https://www.dm.de/applink/p/d/3148608/balea-gesichtscreme-beauty-expert-nmf-base?appPageType=productdetails&appProductId=3148608&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Feuchtigkeitsspendende Gesichtscreme, Mit 1 % NMF, 1 % Squalan und 2 % Ceramid-Komplex, Unterstützt die natürliche Regen","Die Balea Beauty Expert NMF Base Cream ist mit einem biomimetischen Wirkstoffkomplex formuliert, der die Haut intensiv pflegt. Die Formel mit 1 % NMF,",Balea Med unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447970418,3125385,"Gesichtscreme Daily Moisturizer Be You, 50 ml",Balea,Tagescreme > Gesichtspflege,"2,95 €",https://www.dm.de/applink/p/d/3125385/balea-gesichtscreme-daily-moisturizer-be-you?appPageType=productdetails&appProductId=3125385&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Tägliche Feuchtigkeitspflege für das Gesicht, Mit Hyaluronsäure und Jojobaöl, Spendet langanhaltende Feuchtigkeit","Die Gesichtscreme Daily Moisturizer Be You von Balea ist eine ideale tägliche Pflege, die die Haut intensiv mit Feuchtigkeit versorgt. Dank der pH-hau",Gesichtscreme parfümfrei | Balea Med unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447976229,3125227,"Gesichtscreme Gel Beauty Hyaluron Hydro Plump, 50 ml",Balea,Tagescreme > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/3125227/balea-gesichtscreme-gel-beauty-hyaluron-hydro-plump?appPageType=productdetails&appProductId=3125227&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Feuchtigkeitsspendende Gel-Creme, Mit 7-facher Hyaluronsäure und Elektrolyten-Komplex, Für ein glatteres und ebenmäßiger",Die Beauty Hyaluron Hydro Plump Gel-Creme mit 7-facher Hyaluronsäure und einem Elektrolyten-Komplex von Balea kann zu einem verbesserten Hautbild beit,Gesichtscreme parfümfrei,dm-mcp-searchProducts,2026-09-04
4066447985399,1622887,"Gesichtscreme Hyaluron Beauty LSF 15, 50 ml",Balea,Tagescreme > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/1622887/balea-gesichtscreme-hyaluron-beauty-lsf-15?appPageType=productdetails&appProductId=1622887&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Gesichtscreme mit Hyaluron und LSF 15, Mit 7-facher Hyaluronsäure und Vitamin E, Für ein pralleres und glatteres Hautbil",Die Balea Beauty Hyaluron Tagescreme mit Lichtschutzfaktor 15 kann die Haut glätten und zur Milderung von Fältchen beitragen. Ihre Wirkstoffkombinatio,nicht komedogen Gesichtscreme,dm-mcp-searchProducts,2026-09-04
4070765004748,1630365,"Gesichtscreme Niacinamide LSF 30, 50 ml",Balea,Tagescreme > Gesichtspflege,"4,95 €",https://www.dm.de/applink/p/d/1630365/balea-gesichtscreme-niacinamide-lsf-30?appPageType=productdetails&appProductId=1630365&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Gesichtscreme mit Niacinamid, Mit Lichtschutzfaktor 30, Formulierung mit 10 % Niacinamid, Kann die Poren verfeinern","Die Balea Niacinamide Gesichtscreme ist eine Gesichtspflege für einen glatten und ebenmäßigen Teint. Angereichert mit 10 % Niacinamid, kann die Formul",Gesichtscreme parfümfrei | nicht komedogen Gesichtscreme | Balea Med unparfümiert Gesicht | Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
4066447986488,1635098,"Gesichtscreme Urea LSF 15, 50 ml",Balea,Tagescreme > Gesichtspflege,"2,45 €",https://www.dm.de/applink/p/d/1635098/balea-gesichtscreme-urea-lsf-15?appPageType=productdetails&appProductId=1635098&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Gesichtscreme mit Urea, Mit Lichtschutzfaktor 15, Spendet intensive Feuchtigkeit, Kann Spannungsgefühle der Haut mindern","Die Balea Gesichtscreme Urea mit Lichtschutzfaktor 15 ist eine feuchtigkeitsbindende und beruhigende Pflege, die speziell auf die Bedürfnisse sehr tro",Gesichtscreme parfümfrei | nicht komedogen Gesichtscreme | Balea Med unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447986457,1680331,"Gesichtscreme feuchtigkeitsspendend LSF 15, 50 ml",Balea,Gesichtspeeling > Gesichtsmaske > Gesichtsreinigung > Gesichtspflege,"1,95 €",https://www.dm.de/applink/p/d/1680331/balea-gesichtscreme-feuchtigkeitsspendend-lsf-15?appPageType=productdetails&appProductId=1680331&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Tagespflege mit Lichtschutzfaktor 15, Mit 10 % Aloe Vera und Hydro-Komplex, Spendet intensive Feuchtigkeit, Für normale ",Die Balea Feuchtigkeitscreme mit Lichtschutzfaktor 15 versorgt normale sowie Mischhaut mit angenehmer Feuchtigkeit. Angereichert mit einem Hydro-Kompl,nicht komedogen Gesichtscreme | CeraVe Feuchtigkeitscreme | Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4067796106497,1570298,"Gesichtscreme reichhaltig LSF 15, 50 ml",Balea,Tagescreme > Gesichtspflege,"1,95 €",https://www.dm.de/applink/p/d/1570298/balea-gesichtscreme-reichhaltig-lsf-15?appPageType=productdetails&appProductId=1570298&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Pflegecreme mit LSF 15, Mit Mandelöl, Für trockene und sensible Haut, Spendet Feuchtigkeit",Mit der Gesichtscreme reichhaltig LSF 15 von Balea kann die haut gepflegt und geschützt werden. Diese reichhaltige Pflege wurde speziell für die Bedür,nicht komedogen Gesichtscreme | Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447987973,1681963,"Gesichtsserum Beauty Hyaluron 7-fach, 30 ml",Balea,Serum & Kur > Anti Aging > Gesichtspflege,"4,95 €",https://www.dm.de/applink/p/d/1681963/balea-gesichtsserum-beauty-hyaluron-7-fach?appPageType=productdetails&appProductId=1681963&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Hyaluron-Serum für das Gesicht, Leichte und schnell einziehende Textur, Formel mit 7-facher Hyaluronsäure","Das Gesichtsserum Beauty Hyaluron 7-fach von Balea wurde entwickelt, um das Hautbild zu verbessern. Angereichert mit 7-facher Hyaluronsäure, kann es d",Niacinamid Serum,dm-mcp-searchProducts,2026-09-04
4066447981131,1675236,"Gesichtsserum Vitamin C, 30 ml",Balea,Serum & Kur > Gesichtspflege,"4,95 €",https://www.dm.de/applink/p/d/1675236/balea-gesichtsserum-vitamin-c?appPageType=productdetails&appProductId=1675236&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Gesichtsserum mit Vitamin C, Mit antioxidativer Wirkung, Für ein ebenmäßiges Hautbild, Feuchtigkeitsspendend",Das Balea Vitamin C Gesichtsserum unterstützt einen strahlenden Teint und ein ebenmäßiges Hautbild. Die wirksame Formulierung mit Vitamin C hat eine a,Balea Med unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447921670,3127030,"Gesichtswasser hautrein, 200 ml",Balea,Gesichtswasser > Gesichtsreinigung,"1,65 €",https://www.dm.de/applink/p/d/3127030/balea-gesichtswasser-hautrein?appPageType=productdetails&appProductId=3127030&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Gesichtswasser für unreine Haut, Porentief klärend, Kann Pickeln und Mitessern vorbeugen, Formel mit Salizylsäure und Zi",Das Balea Hautrein Gesichtswasser sorgt für eine intensive und porentiefe Reinigung des Gesichts. Dank der bewährten Rezeptur mit Salizylsäure und Zin,Akne Unreinheiten Reinigung | Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
4066447982855,1679746,"Haarmilch Feuchtigkeit, 200 ml",Balea,Haarkur & Haarmaske > Haarpflege,"1,55 €",https://www.dm.de/applink/p/d/1679746/balea-haarmilch-feuchtigkeit?appPageType=productdetails&appProductId=1679746&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Feuchtigkeitspflege für trockenes Haar, Mit tropischem Kokos- & Papaya-Duft, Pflegende Formel mit Anti-Trocken-Effekt, F","Ein tropisches Pflegeerlebnis für trockenes und strapaziertes Haar bietet die Haarmilch Feuchtigkeit von Balea. Die leichte, vegane Formel mit Anti-Tr",Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447239034,1630607,"Nachtcreme Beauty Expert, 30 ml",Balea,Nachtcreme > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/1630607/balea-nachtcreme-beauty-expert?appPageType=productdetails&appProductId=1630607&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"0,3% Retinol* + 2% Bakuchiol, Mildert Falten und Linien effektiv**, Unterstützt den natürlichen Zellprozess der Haut, Gl","Balea Beauty Expert bietet eine wirksame Pflege mit konzentrierten Inhaltsstoffen, optimal abgestimmt auf deine Bedürfnisse – für eine strahlende Haut",Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4067796106701,1635097,"Nachtcreme Urea, 50 ml",Balea,Nachtcreme > Gesichtspflege,"2,45 €",https://www.dm.de/applink/p/d/1635097/balea-nachtcreme-urea?appPageType=productdetails&appProductId=1635097&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Intensive Feuchtigkeit mit 5 % Urea, Vermindert Spannungsgefühle und beruhigt die Haut, Für sehr trockene und sensible H","Die Balea Nachtcreme Urea ist speziell auf die Bedürfnisse sehr trockener und sensibler Haut abgestimmt. Mit 5 % Urea, Vitamin E und Panthenol spendet",Gesichtscreme parfümfrei,dm-mcp-searchProducts,2026-09-04
4066447986440,1680332,"Nachtcreme feuchtigkeitsspendend, 50 ml",Balea,Nachtcreme > Gesichtspflege,"1,95 €",https://www.dm.de/applink/p/d/1680332/balea-nachtcreme-feuchtigkeitsspendend?appPageType=productdetails&appProductId=1680332&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Gesichtspflege für die Nacht, Mit 10 % Aloe Vera und Hydro-Komplex, Für normale und Mischhaut, Hautverträglichkeit derma",Die Balea Feuchtigkeits Nachtcreme kann den nächtlichen Regenerationsprozess der Haut unterstützen. Ihre Formulierung mit zehn Prozent Aloe Vera und e,CeraVe Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447923148,1630606,"Peeling Cleanser Beauty Expert, 125 ml",Balea,Gesichtspeeling > Gesichtsreinigung,"4,25 €",https://www.dm.de/applink/p/d/1630606/balea-peeling-cleanser-beauty-expert?appPageType=productdetails&appProductId=1630606&wt_mc=dm-mcp,yes,no,no,True,True,False,False,"Chemischer Peeling-Reiniger, Hautbildverfeinernde Formel, Kann den Hauterneuerungsprozess unterstützen, Für die tägliche","Der Peeling Cleanser Beauty Expert von Balea bietet eine sanfte und zugleich effektive Reinigung für jeden Tag. Das leicht schäumende, chemische Peeli",Gesichtsreinigung ohne Duftstoffe,dm-mcp-searchProducts,2026-09-04
4066447109498,1601877,"Pflegecreme für Gesicht und Körper, Reisegröße, 50 ml",Balea,Bodylotion & Hautcreme > Körperpflege,"0,75 €",https://www.dm.de/applink/p/d/1601877/balea-pflegecreme-fuer-gesicht-und-koerper-reisegroesse?appPageType=productdetails&appProductId=1601877&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Pflege für Gesicht und Körper, Reichhaltige Feuchtigkeitspflege mit Sheabutter, Praktisch für unterwegs, In der praktisc",Die Balea Pflegecreme für Gesicht und Körper mit Sheabutter versorgt die Haut mit intensiver Feuchtigkeit. Ihre  Formulierung pflegt die Haut spürbar ,Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447986471,1706805,"Reinigung Peeling & Maske hautrein 3in1, 150 ml",Balea,Tagescreme > Gesichtspflege,"1,95 €",https://www.dm.de/applink/p/d/1706805/balea-reinigung-peeling-und-maske-hautrein-3in1?appPageType=productdetails&appProductId=1706805&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"3in1 Produkt für unreine Haut, Mit rosa Tonerde Salizylsäure und Zink, Wirkt gezielt gegen Pickel und Mitesser","Das Balea Reinigung, Peeling & Maske hautrein 3in1 ist eine vielseitige Pflege, die speziell für unreine Haut entwickelt wurde. Angereichert mit rosa ",Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
4066447233728,1431496,"Reinigungsschaum Mild, 150 ml",Balea,Reinigungsschaum > Gesichtsreinigung,"1,95 €",https://www.dm.de/applink/p/d/1431496/balea-reinigungsschaum-mild?appPageType=productdetails&appProductId=1431496&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Schonende & gründliche Reinigung, Für trockene und sensible Haut, Hautverträglichkeit dermatologisch bestätigt, Rezeptur",Balea Milder Reinigungsschaum enthält eine Formulierung mit Mandelblüten-Extrakt und Provitamin B5. Der Reinigungsschaum verwöhnt und pflegt die Haut.,Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
4066447972566,1685670,"Reinigungsschaum hautrein, 150 ml",Balea,Gesichtsreinigung,"2,95 €",https://www.dm.de/applink/p/d/1685670/balea-reinigungsschaum-hautrein?appPageType=productdetails&appProductId=1685670&wt_mc=dm-mcp,no,no,no,False,True,False,False,"Reinigungsschaum für unreine Haut, Mit Zink und Niacinamid, Formel mit AHA und BHA, Gründliche Reinigung","Der Balea Hautrein Reinigungsschaum ist eine Spezialpflege, die speziell für zu Unreinheiten neigende Haut entwickelt wurde. Seine Formel mit milden Z",Akne Unreinheiten Reinigung | Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
4066447987706,1437541,"Reinigungsöl mit Arganöl, 100 ml",Balea,Gesichtsreinigung,"2,55 €",https://www.dm.de/applink/p/d/1437541/balea-reinigungsoel-mit-arganoel?appPageType=productdetails&appProductId=1437541&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Reinigendes Öl für das Gesicht, Mit pflegendem Arganöl, Entfernt auch wasserfestes Make-up, Ideal für trockene Haut, Ohn","Das Balea Reinigungs-Öl befreit die Haut besonders sanft von Make-up, Schmutzpartikeln und Ablagerungen. Die seidige Formulierung mit Arganöl hilft da",Gesichtsreinigung ohne Duftstoffe,dm-mcp-searchProducts,2026-09-04
4066447245028,1689118,"Serum Beauty Expert Azelain Booster, 30 ml",Balea,Serum & Kur > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/1689118/balea-serum-beauty-expert-azelain-booster?appPageType=productdetails&appProductId=1689118&wt_mc=dm-mcp,yes,no,no,True,True,False,False,"3% Azelain* + 1% Panthenol, Mildert Hautunreinheiten, Rötungen und Pickelmale** und minimiert Hyperpigmentation**, Hautb","Das Balea Beauty Expert Serum Azelain Booster bietet eine wirksame Pflege mit konzentrierten Inhaltsstoffen, optimal abgestimmt auf die Bedürfnisse de",Niacinamid Serum | The Ordinary Azelaic,dm-mcp-searchProducts,2026-09-04
4066447755114,1679661,"Serum Beauty Expert Calming, 30 ml",Balea,Serum & Kur > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/1679661/balea-serum-beauty-expert-calming?appPageType=productdetails&appProductId=1679661&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Stärkt die Hautbarriere mit einem Ceramide-Komplex, Beruhigt Rötungen und Hautirritationen, Lindert Spannungsgefühle bei","Das Serum Beauty Expert Calming von Balea ist die ideale Lösung für eine geschmeidige und gut gepflegte Haut. Mit einem Ceramide-Komplex von 0,3 % wir",Niacinamid Serum,dm-mcp-searchProducts,2026-09-04
4066447981070,1343694,"Serum Beauty Expert Plump & Glow, 30 ml",Balea,Serum & Kur > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/1343694/balea-serum-beauty-expert-plump-und-glow?appPageType=productdetails&appProductId=1343694&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Aufpolsterndes und feuchtigkeitsspendendes Gesichtsserum, Mit Hyaluronsäure, Niacinamid und Koffein, Glättend und erfris",Verleiht einen strahlenden Teint: Das Serum Plump & Glow von Balea ist ein intensiver Feuchtigkeits-Booster. Die Formulierung mit einem Feuchtigkeitsk,Niacinamid Serum,dm-mcp-searchProducts,2026-09-04
4066447438765,1710324,"Serum Beauty Expert Vitamin C Serum-Creme LSF 30, 50 ml",Balea,Serum & Kur > Tagescreme > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/1710324/balea-serum-beauty-expert-vitamin-c-serum-creme-lsf-30?appPageType=productdetails&appProductId=1710324&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"2% Vitamin C* + 1% Vitamin E, Mildert Hyperpigmentierung, verleiht einen zarten Glow und wirkt hautbildausgleichend, Mit","Für eine strahlende Haut: Balea Beauty Expert bietet eine wirksame Pflege mit konzentrierten Inhaltsstoffen, optimal abgestimmt auf die Bedürfnisse de",Niacinamid Serum,dm-mcp-searchProducts,2026-09-04
4066447215458,1676288,"Serum Niacinamide, 30 ml",Balea,Serum & Kur > Gesichtspflege,"4,95 €",https://www.dm.de/applink/p/d/1676288/balea-serum-niacinamide?appPageType=productdetails&appProductId=1676288&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Mit 10 % Niacinamide und 1 % Zink, Verfeinert das Hautbild**, Für einen glatten und ebenmäßigen Teint**, Parfümfrei, Rez",Multitalent für schöne und gestärkte Haut: Balea Niacinamide unterstützt die Hautbarriere und verfeinert das Erscheinungsbild der Haut.  Das SERUM ver,Niacinamid Serum | The Ordinary Azelaic,dm-mcp-searchProducts,2026-09-04
4066447245042,1676907,"Serum Vital+ Intensivserum Ceramide, 30 ml",Balea,Serum & Kur > Gesichtspflege,"4,95 €",https://www.dm.de/applink/p/d/1676907/balea-serum-vital-intensivserum-ceramide?appPageType=productdetails&appProductId=1676907&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Regenerierend & feuchtigkeitsspendend, Mit Calcium, Hyaluronsäure und Sojaöl, 5-fach Wirkung gegen Hautalterung, Strafft",Intensive Pflege für höchste Ansprüche: Balea VITAL+ speziell für die Bedürfnisse sehr reifer Haut - für neue Widerstandskraft und Festigkeit.  Die Wi,Niacinamid Serum,dm-mcp-searchProducts,2026-09-04
4067796183573,1568809,"Soft Creme, 250 ml",Balea,Bodylotion & Hautcreme > Körperpflege,"1,15 €",https://www.dm.de/applink/p/d/1568809/balea-soft-creme?appPageType=productdetails&appProductId=1568809&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Creme, Blumiger, fruchtiger und holziger Duft, 24h Feuchtigkeit, Angereichert mit pflegenden Ölen und Vitamin E, Für Ges","Die Soft Creme von Balea bietet eine reichhaltige Feuchtigkeitspflege für Gesicht und Körper. Mit ihrem angenehm blumigen, fruchtigen und holzigen Duf",Purito Creme,dm-mcp-searchProducts,2026-09-04
4066447859690,3077134,"Sonnenspray Gesicht UV Protection LSF 50, 50 ml",Balea,Sonnenspray > Sonnenpflege,"3,95 €",https://www.dm.de/applink/p/d/3077134/balea-sonnenspray-gesicht-uv-protection-lsf-50?appPageType=productdetails&appProductId=3077134&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"UV-Schutz- und Pflegespray mit LSF50, Mit Glycerin und Vitamin E, Leichte Formulierung, Schnell einziehend",Das Sonnenspray Gesicht UV Protection mit Lichtschutzfaktor 50 von Balea bietet einen hohen Sonnenschutz und kann die Haut vor UVA- und UVB-Strahlen s,Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
4070765001624,3125096,"Sprühpflege Feuchtigkeit 5in1, 150 ml",Balea,Haarkur & Haarmaske > Haarpflege,"1,55 €",https://www.dm.de/applink/p/d/3125096/balea-spruehpflege-feuchtigkeit-5in1?appPageType=productdetails&appProductId=3125096&wt_mc=dm-mcp,no,no,no,False,False,False,True,"5-in-1 Sprühpflege für das Haar, Mit exotischem Duft nach Kokos & Papaya, Bietet Hitzeschutz bis zu 230 Grad, Hautverträ",Die Balea Feuchtigkeit 5in1 Sprühpflege ist ideal geeignet für trockenes und strapaziertes Haar. Die Pflegeformel bietet fünf Vorteile in einem Produk,Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447855135,3081197,"Gesichtscreme Lift Effect LSF 30, 50 ml",Balea MEN,Gesichtspflege für Männer > Pflegeprodukte für Männer,"4,45 €",https://www.dm.de/applink/p/d/3081197/balea-men-gesichtscreme-lift-effect-lsf-30?appPageType=productdetails&appProductId=3081197&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Tagescreme mit LSF 30, Mit Retinol-Peptid-Komplex, Erzielt eine glättende Wirkung, Enthält Algen-Extrakte & marines Glyk",Die Lift Effect Tagescreme von Balea MEN kombiniert effektive Pflege mit Schutz vor UV-Strahlen. Der Retinol-Peptid-Komplex mildert Zeichen der Hautal,Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447953992,1569569,"Gesichtscreme Ultra Sensitive, 50 ml",Balea MEN,Gesichtspflege für Männer > Pflegeprodukte für Männer,"2,95 €",https://www.dm.de/applink/p/d/1569569/balea-men-gesichtscreme-ultra-sensitive?appPageType=productdetails&appProductId=1569569&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Gesichtscreme mit leichter Gelcreme-Textur, Ausgleichend für empfindliche Haut, Ideal auch als After-Shave-Pflege, Ohne ","Speziell für die Bedürfnisse empfindlicher Männerhaut entwickelt, bietet die Gesichtscreme Ultra Sensitive von Balea MEN eine leichte und erfrischende",Gesichtscreme parfümfrei | nicht komedogen Gesichtscreme,dm-mcp-searchProducts,2026-09-04
4070765026894,3151631,"Feuchtigkeitsfiller Aqua Hyaluron, 50 ml",Balea PROFESSIONAL,Haarkur & Haarmaske > Haarpflege,"2,95 €",https://www.dm.de/applink/p/d/3151631/balea-professional-feuchtigkeitsfiller-aqua-hyaluron?appPageType=productdetails&appProductId=3151631&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Feuchtigkeitsfiller für das Haar, Für ein schwereloses Haargefühl, Spendet intensive Feuchtigkeit, Ideal für trockenes &",Der Balea PROFESSIONAL Aqua Hyaluron Filler versorgt das Haar mit intensiver Feuchtigkeit. Die schwerelose Formulierung kann zu einem geschmeidigen un,Cetaphil Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4066447953022,1657418,"Anti-Pickel Gesichtspflege Ultra Sensitive, 50 ml",Balea med,Anti Pickel & Mitesser > Gesichtspflege,"3,95 €",https://www.dm.de/applink/p/d/1657418/balea-med-anti-pickel-gesichtspflege-ultra-sensitive?appPageType=productdetails&appProductId=1657418&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Gesichtspflege für unreine und sensible Haut, Besonders hautberuhigend, Kann Rötungen und Juckreiz lindern, Unterstützt ",Die Anti-Pickel Gesichtspflege Ultra Sensitive von Balea med wurde speziell für die Bedürfnisse empfindlicher und zu Unreinheiten neigender Haut entwi,Balea Med unparfümiert Gesicht | Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
4066447970005,3127928,"Feuchtigkeitselixier ultra sensitive, 20 ml",Balea med,Serum & Kur > Gesichtspflege,"1,95 €",https://www.dm.de/applink/p/d/3127928/balea-med-feuchtigkeitselixier-ultra-sensitive?appPageType=productdetails&appProductId=3127928&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Feuchtigkeitsserum für empfindliche Haut, Sanfte Formel mit 5 % Panthenol, Spendet Feuchtigkeit mit Hyaluronsäure, Ohne ",Das Feuchtigkeitselixier sensitive von Balea med wurde speziell für die Bedürfnisse empfindlicher Haut entwickelt. Mit seiner gezielten Formel kann es,The Ordinary Azelaic,dm-mcp-searchProducts,2026-09-04
