ean,name,brand,age_band,category_slot,eu_countries,flag_fragrance_free,flag_under3_intended,flag_cf,flag_nc,fragrance_basis,under3_basis,cf_basis,nc_basis,spf_note,source_url,notes
3222475571121,Les Tilapins de Casino - Shampooing très doux,Casino,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3222475571121/les-tilapins-de-casino-shampooing-tres-doux,
3283950912594,Shampooing démêlant parfum pomme Kids bio,Cattier,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3283950912594/shampooing-demelant-parfum-pomme-kids-bio-cattier,
3600550254211,Beautiful Beginnings Shampooing soin 2 en 1,Dark and Lovely,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3600550254211/beautiful-beginnings-shampooing-soin-2-en-1-dark-and-lovely,
3567730300437,Shampooing 2 en 1 démêlant Fraise Grenade Lait de coton,Dermaclay Junior,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3567730300437/shampooing-2-en-1-demelant-fraise-grenade-lait-de-coton-dermaclay-junior,
3160920965012,Shampooing anti poux & lentes,Disney,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3160920965012/shampooing-anti-poux-lentes-disney,
3600550306774,Shampooing 3 en 1 usage quotidien,Dop,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3600550306774/shampooing-3-en-1-usage-quotidien-dop,
3380390901154,Papoo Shampooing des écoles,Douce Nature,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3380390901154/papoo-shampooing-des-ecoles-douce-nature,
3600541173620,Shampooing 2 en 1,Garnier,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3600541173620/shampooing-2-en-1-l-oreal,
3600542525787,Ultra doux enfant 2 en 1,Garnier,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3600542525787/ultra-doux-enfant-2-en-1-garnier,
8411126026966,Shampooing Enfants Extra Doux fraîcheur de cologne,Geniol,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8411126026966/shampooing-enfants-extra-doux-fraicheur-de-cologne-geniol,
3250391151844,Shampooing Vanille Abricot,Labell,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3250391151844/shampooing-vanille-abricot-labell,
3574661344621,Shampooing Extra Doux 2 en 1 avec de l'Abricot,Le Petit Marseillais,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3574661344621/shampooing-extra-doux-2-en-1-avec-de-l-abricot-le-petit-marseillais,
3245678127322,Auchan bio dentifrice enfants 3-6 ans fraise,Auchan,kind_3_11,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678127322/auchan-bio-dentifrice-enfants-3-6-ans-fraise,
8718951746558,Bluey toothpaste,colgate,kind_3_11,sonst,SE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8718951746558/bluey-toothpaste-colgate,
7046110071519,Jordan Tandpasta Milde Frambozensmaak 0-5 Jaar 50 ml,Jordan,kind_3_11,sonst,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/7046110071519/jordan-tandpasta-milde-frambozensmaak-0-5-jaar-50-ml,
7046110075562,Jordan Tandpasta Milde Fruitsmaak 6-12 Jaar 50 ml,Jordan,kind_3_11,sonst,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/7046110075562/jordan-tandpasta-milde-fruitsmaak-6-12-jaar-50-ml,
7070866038342,Toothpaste pump Kids 0-5,Jordan,kind_3_11,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/7070866038342/toothpaste-pump-kids-0-5-jordan,
3564700427828,Dentamyl junior,Marque Repère,kind_3_11,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3564700427828/dentamyl-junior-marque-repere,
8711568044048,3+ Toothpaste,Peppa Pig,kind_3_11,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711568044048/3-toothpaste-peppa-pig,
8720181501784,Kids toothpaste 0-6 years old,Signal,kind_3_11,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8720181501784/kids-toothpaste-0-6-years-old-unilever,
